r,c,lon,lat,lst
30.0,6.0,88.23050847457627,22.547457627118643,33.8
30.0,7.0,88.23559322033898,22.547457627118643,29.7
30.0,8.0,88.2406779661017,22.547457627118643,29.7
30.0,9.0,88.24576271186442,22.547457627118643,35.4
30.0,10.0,88.25084745762712,22.547457627118643,35.3
30.0,11.0,88.25593220338983,22.547457627118643,34.8
30.0,12.0,88.26101694915255,22.547457627118643,35.3
30.0,13.0,88.26610169491525,22.547457627118643,36.9
30.0,14.0,88.27118644067797,22.547457627118643,37.8
30.0,15.0,88.27627118644068,22.547457627118643,37.8
30.0,16.0,88.2813559322034,22.547457627118643,37.0
30.0,17.0,88.2864406779661,22.547457627118643,38.6
30.0,18.0,88.29152542372881,22.547457627118643,37.6
30.0,19.0,88.29661016949153,22.547457627118643,37.0
30.0,20.0,88.30169491525425,22.547457627118643,33.3
30.0,21.0,88.30677966101695,22.547457627118643,29.7
30.0,22.0,88.31186440677966,22.547457627118643,32.9
30.0,23.0,88.31694915254238,22.547457627118643,36.0
30.0,24.0,88.32203389830508,22.547457627118643,37.0
30.0,25.0,88.3271186440678,22.547457627118643,37.6
30.0,26.0,88.33220338983051,22.547457627118643,36.9
30.0,27.0,88.33728813559323,22.547457627118643,36.3
30.0,28.0,88.34237288135593,22.547457627118643,35.8
30.0,29.0,88.34745762711864,22.547457627118643,34.6
30.0,30.0,88.35254237288136,22.547457627118643,38.2
30.0,31.0,88.35762711864407,22.547457627118643,37.1
30.0,32.0,88.36271186440678,22.547457627118643,37.6
30.0,33.0,88.36779661016949,22.547457627118643,38.8
30.0,34.0,88.37288135593221,22.547457627118643,38.7
30.0,35.0,88.37796610169492,22.547457627118643,36.9
30.0,36.0,88.38305084745762,22.547457627118643,38.5
30.0,37.0,88.38813559322034,22.547457627118643,39.3
30.0,38.0,88.39322033898306,22.547457627118643,39.5
30.0,39.0,88.39830508474576,22.547457627118643,35.8
30.0,40.0,88.40338983050847,22.547457627118643,35.4
30.0,41.0,88.40847457627119,22.547457627118643,35.5
30.0,42.0,88.4135593220339,22.547457627118643,33.9
30.0,43.0,88.4186440677966,22.547457627118643,34.0
30.0,44.0,88.42372881355932,22.547457627118643,32.1
30.0,45.0,88.42881355932204,22.547457627118643,31.2
30.0,46.0,88.43389830508475,22.547457627118643,28.3
30.0,47.0,88.43898305084745,22.547457627118643,29.6
30.0,48.0,88.44406779661017,22.547457627118643,31.9
30.0,49.0,88.44915254237289,22.547457627118643,31.5
30.0,50.0,88.45423728813559,22.547457627118643,30.3
30.0,51.0,88.4593220338983,22.547457627118643,28.3
30.0,52.0,88.46440677966102,22.547457627118643,33.3
30.0,53.0,88.46949152542373,22.547457627118643,32.1
30.0,54.0,88.47457627118644,22.547457627118643,30.4
30.0,55.0,88.47966101694915,22.547457627118643,29.5
30.0,56.0,88.48474576271187,22.547457627118643,32.0
30.0,57.0,88.48983050847458,22.547457627118643,32.4
30.0,58.0,88.49491525423728,22.547457627118643,30.7
30.0,59.0,88.5,22.547457627118643,30.6
31.0,0.0,88.2,22.54237288135593,34.0
31.0,1.0,88.20508474576272,22.54237288135593,32.7
31.0,2.0,88.21016949152542,22.54237288135593,32.8
31.0,3.0,88.21525423728814,22.54237288135593,33.9
31.0,4.0,88.22033898305085,22.54237288135593,34.3
31.0,5.0,88.22542372881357,22.54237288135593,35.6
31.0,6.0,88.23050847457627,22.54237288135593,35.8
31.0,7.0,88.23559322033898,22.54237288135593,29.7
31.0,8.0,88.2406779661017,22.54237288135593,27.8
31.0,9.0,88.24576271186442,22.54237288135593,34.3
31.0,10.0,88.25084745762712,22.54237288135593,33.4
31.0,11.0,88.25593220338983,22.54237288135593,35.5
31.0,12.0,88.26101694915255,22.54237288135593,34.9
31.0,13.0,88.26610169491525,22.54237288135593,37.0
31.0,14.0,88.27118644067797,22.54237288135593,36.9
31.0,15.0,88.27627118644068,22.54237288135593,35.7
31.0,16.0,88.2813559322034,22.54237288135593,36.0
31.0,17.0,88.2864406779661,22.54237288135593,37.6
31.0,18.0,88.29152542372881,22.54237288135593,39.4
31.0,19.0,88.29661016949153,22.54237288135593,38.2
31.0,20.0,88.30169491525425,22.54237288135593,30.5
31.0,21.0,88.30677966101695,22.54237288135593,40.3
31.0,22.0,88.31186440677966,22.54237288135593,37.0
31.0,23.0,88.31694915254238,22.54237288135593,33.1
31.0,24.0,88.32203389830508,22.54237288135593,39.1
31.0,25.0,88.3271186440678,22.54237288135593,38.7
31.0,26.0,88.33220338983051,22.54237288135593,37.8
31.0,27.0,88.33728813559323,22.54237288135593,36.9
31.0,28.0,88.34237288135593,22.54237288135593,34.7
31.0,29.0,88.34745762711864,22.54237288135593,36.7
31.0,30.0,88.35254237288136,22.54237288135593,36.0
31.0,31.0,88.35762711864407,22.54237288135593,36.4
31.0,32.0,88.36271186440678,22.54237288135593,38.9
31.0,33.0,88.36779661016949,22.54237288135593,37.4
31.0,34.0,88.37288135593221,22.54237288135593,38.1
31.0,35.0,88.37796610169492,22.54237288135593,36.4
31.0,36.0,88.38305084745762,22.54237288135593,37.7
31.0,37.0,88.38813559322034,22.54237288135593,39.0
31.0,38.0,88.39322033898306,22.54237288135593,37.0
31.0,39.0,88.39830508474576,22.54237288135593,38.8
31.0,40.0,88.40338983050847,22.54237288135593,35.9
31.0,41.0,88.40847457627119,22.54237288135593,35.0
31.0,42.0,88.4135593220339,22.54237288135593,37.7
31.0,43.0,88.4186440677966,22.54237288135593,36.1
31.0,44.0,88.42372881355932,22.54237288135593,32.3
31.0,45.0,88.42881355932204,22.54237288135593,28.9
31.0,46.0,88.43389830508475,22.54237288135593,28.5
31.0,47.0,88.43898305084745,22.54237288135593,29.0
31.0,48.0,88.44406779661017,22.54237288135593,32.0
31.0,49.0,88.44915254237289,22.54237288135593,31.2
31.0,50.0,88.45423728813559,22.54237288135593,30.8
31.0,51.0,88.4593220338983,22.54237288135593,30.3
31.0,52.0,88.46440677966102,22.54237288135593,31.9
31.0,53.0,88.46949152542373,22.54237288135593,32.6
31.0,54.0,88.47457627118644,22.54237288135593,31.5
31.0,55.0,88.47966101694915,22.54237288135593,32.6
31.0,56.0,88.48474576271187,22.54237288135593,31.0
31.0,57.0,88.48983050847458,22.54237288135593,32.0
31.0,58.0,88.49491525423728,22.54237288135593,30.3
31.0,59.0,88.5,22.54237288135593,31.1
32.0,0.0,88.2,22.53728813559322,33.1
32.0,1.0,88.20508474576272,22.53728813559322,32.9
32.0,2.0,88.21016949152542,22.53728813559322,34.1
32.0,3.0,88.21525423728814,22.53728813559322,34.1
32.0,4.0,88.22033898305085,22.53728813559322,33.4
32.0,5.0,88.22542372881357,22.53728813559322,33.6
32.0,6.0,88.23050847457627,22.53728813559322,33.4
32.0,7.0,88.23559322033898,22.53728813559322,33.6
32.0,8.0,88.2406779661017,22.53728813559322,28.1
32.0,9.0,88.24576271186442,22.53728813559322,33.1
32.0,10.0,88.25084745762712,22.53728813559322,34.2
32.0,11.0,88.25593220338983,22.53728813559322,37.8
32.0,12.0,88.26101694915255,22.53728813559322,35.7
32.0,13.0,88.26610169491525,22.53728813559322,35.5
32.0,14.0,88.27118644067797,22.53728813559322,37.1
32.0,15.0,88.27627118644068,22.53728813559322,36.8
32.0,16.0,88.2813559322034,22.53728813559322,35.3
32.0,17.0,88.2864406779661,22.53728813559322,36.1
32.0,18.0,88.29152542372881,22.53728813559322,40.8
32.0,19.0,88.29661016949153,22.53728813559322,37.3
32.0,20.0,88.30169491525425,22.53728813559322,40.7
32.0,21.0,88.30677966101695,22.53728813559322,40.7
32.0,22.0,88.31186440677966,22.53728813559322,34.4
32.0,23.0,88.31694915254238,22.53728813559322,37.8
32.0,24.0,88.32203389830508,22.53728813559322,39.6
32.0,25.0,88.3271186440678,22.53728813559322,38.9
32.0,26.0,88.33220338983051,22.53728813559322,34.9
32.0,27.0,88.33728813559323,22.53728813559322,35.6
32.0,28.0,88.34237288135593,22.53728813559322,39.4
32.0,29.0,88.34745762711864,22.53728813559322,37.6
32.0,30.0,88.35254237288136,22.53728813559322,37.3
32.0,31.0,88.35762711864407,22.53728813559322,37.1
32.0,32.0,88.36271186440678,22.53728813559322,38.3
32.0,33.0,88.36779661016949,22.53728813559322,39.0
32.0,34.0,88.37288135593221,22.53728813559322,38.6
32.0,35.0,88.37796610169492,22.53728813559322,39.8
32.0,36.0,88.38305084745762,22.53728813559322,37.9
32.0,37.0,88.38813559322034,22.53728813559322,39.0
32.0,38.0,88.39322033898306,22.53728813559322,37.6
32.0,39.0,88.39830508474576,22.53728813559322,36.6
32.0,40.0,88.40338983050847,22.53728813559322,36.8
32.0,41.0,88.40847457627119,22.53728813559322,36.0
32.0,42.0,88.4135593220339,22.53728813559322,35.1
32.0,43.0,88.4186440677966,22.53728813559322,35.7
32.0,44.0,88.42372881355932,22.53728813559322,40.2
32.0,45.0,88.42881355932204,22.53728813559322,34.8
32.0,46.0,88.43389830508475,22.53728813559322,32.4
32.0,47.0,88.43898305084745,22.53728813559322,32.8
32.0,48.0,88.44406779661017,22.53728813559322,30.4
32.0,49.0,88.44915254237289,22.53728813559322,32.4
32.0,50.0,88.45423728813559,22.53728813559322,28.8
32.0,51.0,88.4593220338983,22.53728813559322,33.0
32.0,52.0,88.46440677966102,22.53728813559322,33.3
32.0,53.0,88.46949152542373,22.53728813559322,31.9
32.0,54.0,88.47457627118644,22.53728813559322,32.0
32.0,55.0,88.47966101694915,22.53728813559322,32.5
32.0,56.0,88.48474576271187,22.53728813559322,30.2
32.0,57.0,88.48983050847458,22.53728813559322,28.2
32.0,58.0,88.49491525423728,22.53728813559322,32.0
32.0,59.0,88.5,22.53728813559322,31.5
33.0,0.0,88.2,22.532203389830507,33.3
33.0,1.0,88.20508474576272,22.532203389830507,34.0
33.0,2.0,88.21016949152542,22.532203389830507,34.0
33.0,3.0,88.21525423728814,22.532203389830507,34.0
33.0,4.0,88.22033898305085,22.532203389830507,34.2
33.0,5.0,88.22542372881357,22.532203389830507,33.4
33.0,6.0,88.23050847457627,22.532203389830507,33.0
33.0,7.0,88.23559322033898,22.532203389830507,35.9
33.0,8.0,88.2406779661017,22.532203389830507,28.0
33.0,9.0,88.24576271186442,22.532203389830507,30.1
33.0,10.0,88.25084745762712,22.532203389830507,30.8
33.0,11.0,88.25593220338983,22.532203389830507,36.1
33.0,12.0,88.26101694915255,22.532203389830507,35.3
33.0,13.0,88.26610169491525,22.532203389830507,35.6
33.0,14.0,88.27118644067797,22.532203389830507,36.5
33.0,15.0,88.27627118644068,22.532203389830507,34.6
33.0,16.0,88.2813559322034,22.532203389830507,34.7
33.0,17.0,88.2864406779661,22.532203389830507,37.7
33.0,18.0,88.29152542372881,22.532203389830507,39.2
33.0,19.0,88.29661016949153,22.532203389830507,41.8
33.0,20.0,88.30169491525425,22.532203389830507,36.9
33.0,21.0,88.30677966101695,22.532203389830507,43.4
33.0,22.0,88.31186440677966,22.532203389830507,32.0
33.0,23.0,88.31694915254238,22.532203389830507,40.8
33.0,24.0,88.32203389830508,22.532203389830507,40.0
33.0,25.0,88.3271186440678,22.532203389830507,37.6
33.0,26.0,88.33220338983051,22.532203389830507,36.6
33.0,27.0,88.33728813559323,22.532203389830507,36.6
33.0,28.0,88.34237288135593,22.532203389830507,38.6
33.0,29.0,88.34745762711864,22.532203389830507,37.8
33.0,30.0,88.35254237288136,22.532203389830507,36.8
33.0,31.0,88.35762711864407,22.532203389830507,35.1
33.0,32.0,88.36271186440678,22.532203389830507,34.2
33.0,33.0,88.36779661016949,22.532203389830507,36.0
33.0,34.0,88.37288135593221,22.532203389830507,40.4
33.0,35.0,88.37796610169492,22.532203389830507,37.1
33.0,36.0,88.38305084745762,22.532203389830507,38.5
33.0,37.0,88.38813559322034,22.532203389830507,39.1
33.0,38.0,88.39322033898306,22.532203389830507,39.1
33.0,39.0,88.39830508474576,22.532203389830507,38.1
33.0,40.0,88.40338983050847,22.532203389830507,36.6
33.0,41.0,88.40847457627119,22.532203389830507,35.7
33.0,42.0,88.4135593220339,22.532203389830507,32.3
33.0,43.0,88.4186440677966,22.532203389830507,34.6
33.0,44.0,88.42372881355932,22.532203389830507,34.3
33.0,45.0,88.42881355932204,22.532203389830507,39.1
33.0,46.0,88.43389830508475,22.532203389830507,33.3
33.0,47.0,88.43898305084745,22.532203389830507,31.8
33.0,48.0,88.44406779661017,22.532203389830507,30.7
33.0,49.0,88.44915254237289,22.532203389830507,30.6
33.0,50.0,88.45423728813559,22.532203389830507,29.5
33.0,51.0,88.4593220338983,22.532203389830507,31.0
33.0,52.0,88.46440677966102,22.532203389830507,31.1
33.0,53.0,88.46949152542373,22.532203389830507,30.6
33.0,54.0,88.47457627118644,22.532203389830507,32.2
33.0,55.0,88.47966101694915,22.532203389830507,29.5
33.0,56.0,88.48474576271187,22.532203389830507,30.3
33.0,57.0,88.48983050847458,22.532203389830507,28.6
33.0,58.0,88.49491525423728,22.532203389830507,31.4
33.0,59.0,88.5,22.532203389830507,31.9
34.0,0.0,88.2,22.527118644067794,33.0
34.0,1.0,88.20508474576272,22.527118644067794,33.1
34.0,2.0,88.21016949152542,22.527118644067794,34.1
34.0,3.0,88.21525423728814,22.527118644067794,34.0
34.0,4.0,88.22033898305085,22.527118644067794,32.7
34.0,5.0,88.22542372881357,22.527118644067794,32.4
34.0,6.0,88.23050847457627,22.527118644067794,34.1
34.0,7.0,88.23559322033898,22.527118644067794,30.4
34.0,8.0,88.2406779661017,22.527118644067794,28.0
34.0,9.0,88.24576271186442,22.527118644067794,31.8
34.0,10.0,88.25084745762712,22.527118644067794,34.0
34.0,11.0,88.25593220338983,22.527118644067794,35.3
34.0,12.0,88.26101694915255,22.527118644067794,34.7
34.0,13.0,88.26610169491525,22.527118644067794,35.2
34.0,14.0,88.27118644067797,22.527118644067794,34.3
34.0,15.0,88.27627118644068,22.527118644067794,35.3
34.0,16.0,88.2813559322034,22.527118644067794,34.2
34.0,17.0,88.2864406779661,22.527118644067794,37.2
34.0,18.0,88.29152542372881,22.527118644067794,34.8
34.0,19.0,88.29661016949153,22.527118644067794,39.6
34.0,20.0,88.30169491525425,22.527118644067794,40.4
34.0,21.0,88.30677966101695,22.527118644067794,40.8
34.0,22.0,88.31186440677966,22.527118644067794,39.2
34.0,23.0,88.31694915254238,22.527118644067794,40.0
34.0,24.0,88.32203389830508,22.527118644067794,37.5
34.0,25.0,88.3271186440678,22.527118644067794,35.6
34.0,26.0,88.33220338983051,22.527118644067794,34.4
34.0,27.0,88.33728813559323,22.527118644067794,37.3
34.0,28.0,88.34237288135593,22.527118644067794,38.7
34.0,29.0,88.34745762711864,22.527118644067794,38.3
34.0,30.0,88.35254237288136,22.527118644067794,39.3
34.0,31.0,88.35762711864407,22.527118644067794,35.4
34.0,32.0,88.36271186440678,22.527118644067794,35.7
34.0,33.0,88.36779661016949,22.527118644067794,36.2
34.0,34.0,88.37288135593221,22.527118644067794,39.0
34.0,35.0,88.37796610169492,22.527118644067794,37.8
34.0,36.0,88.38305084745762,22.527118644067794,37.0
34.0,37.0,88.38813559322034,22.527118644067794,35.8
34.0,38.0,88.39322033898306,22.527118644067794,37.4
34.0,39.0,88.39830508474576,22.527118644067794,33.5
34.0,40.0,88.40338983050847,22.527118644067794,32.4
34.0,41.0,88.40847457627119,22.527118644067794,33.1
34.0,42.0,88.4135593220339,22.527118644067794,36.8
34.0,43.0,88.4186440677966,22.527118644067794,33.7
34.0,44.0,88.42372881355932,22.527118644067794,32.6
34.0,45.0,88.42881355932204,22.527118644067794,32.5
34.0,46.0,88.43389830508475,22.527118644067794,34.5
34.0,47.0,88.43898305084745,22.527118644067794,33.0
34.0,48.0,88.44406779661017,22.527118644067794,32.1
34.0,49.0,88.44915254237289,22.527118644067794,32.6
34.0,50.0,88.45423728813559,22.527118644067794,29.9
34.0,51.0,88.4593220338983,22.527118644067794,31.1
34.0,52.0,88.46440677966102,22.527118644067794,32.6
34.0,53.0,88.46949152542373,22.527118644067794,30.9
34.0,54.0,88.47457627118644,22.527118644067794,33.1
34.0,55.0,88.47966101694915,22.527118644067794,29.2
34.0,56.0,88.48474576271187,22.527118644067794,31.6
34.0,57.0,88.48983050847458,22.527118644067794,31.8
34.0,58.0,88.49491525423728,22.527118644067794,32.0
34.0,59.0,88.5,22.527118644067794,32.0
35.0,0.0,88.2,22.522033898305082,34.4
35.0,1.0,88.20508474576272,22.522033898305082,33.0
35.0,2.0,88.21016949152542,22.522033898305082,33.1
35.0,3.0,88.21525423728814,22.522033898305082,33.3
35.0,4.0,88.22033898305085,22.522033898305082,31.8
35.0,5.0,88.22542372881357,22.522033898305082,28.9
35.0,6.0,88.23050847457627,22.522033898305082,28.3
35.0,7.0,88.23559322033898,22.522033898305082,28.2
35.0,8.0,88.2406779661017,22.522033898305082,30.7
35.0,9.0,88.24576271186442,22.522033898305082,34.0
35.0,10.0,88.25084745762712,22.522033898305082,33.5
35.0,11.0,88.25593220338983,22.522033898305082,34.5
35.0,12.0,88.26101694915255,22.522033898305082,35.3
35.0,13.0,88.26610169491525,22.522033898305082,35.3
35.0,14.0,88.27118644067797,22.522033898305082,35.4
35.0,15.0,88.27627118644068,22.522033898305082,36.3
35.0,16.0,88.2813559322034,22.522033898305082,33.5
35.0,17.0,88.2864406779661,22.522033898305082,35.7
35.0,18.0,88.29152542372881,22.522033898305082,36.1
35.0,19.0,88.29661016949153,22.522033898305082,33.0
35.0,20.0,88.30169491525425,22.522033898305082,42.5
35.0,21.0,88.30677966101695,22.522033898305082,41.3
35.0,22.0,88.31186440677966,22.522033898305082,42.1
35.0,23.0,88.31694915254238,22.522033898305082,38.3
35.0,24.0,88.32203389830508,22.522033898305082,37.3
35.0,25.0,88.3271186440678,22.522033898305082,35.7
35.0,26.0,88.33220338983051,22.522033898305082,35.4
35.0,27.0,88.33728813559323,22.522033898305082,38.1
35.0,28.0,88.34237288135593,22.522033898305082,39.4
35.0,29.0,88.34745762711864,22.522033898305082,38.9
35.0,30.0,88.35254237288136,22.522033898305082,38.5
35.0,31.0,88.35762711864407,22.522033898305082,37.0
35.0,32.0,88.36271186440678,22.522033898305082,36.4
35.0,33.0,88.36779661016949,22.522033898305082,36.5
35.0,34.0,88.37288135593221,22.522033898305082,39.4
35.0,35.0,88.37796610169492,22.522033898305082,36.4
35.0,36.0,88.38305084745762,22.522033898305082,36.8
35.0,37.0,88.38813559322034,22.522033898305082,35.7
35.0,38.0,88.39322033898306,22.522033898305082,36.7
35.0,39.0,88.39830508474576,22.522033898305082,37.3
35.0,40.0,88.40338983050847,22.522033898305082,32.2
35.0,41.0,88.40847457627119,22.522033898305082,33.2
35.0,42.0,88.4135593220339,22.522033898305082,37.1
35.0,43.0,88.4186440677966,22.522033898305082,34.5
35.0,44.0,88.42372881355932,22.522033898305082,34.0
35.0,45.0,88.42881355932204,22.522033898305082,31.4
35.0,46.0,88.43389830508475,22.522033898305082,31.8
35.0,47.0,88.43898305084745,22.522033898305082,32.8
35.0,48.0,88.44406779661017,22.522033898305082,31.8
35.0,49.0,88.44915254237289,22.522033898305082,32.1
35.0,50.0,88.45423728813559,22.522033898305082,31.9
35.0,51.0,88.4593220338983,22.522033898305082,33.5
35.0,52.0,88.46440677966102,22.522033898305082,32.2
35.0,53.0,88.46949152542373,22.522033898305082,34.1
35.0,54.0,88.47457627118644,22.522033898305082,34.4
35.0,55.0,88.47966101694915,22.522033898305082,32.5
35.0,56.0,88.48474576271187,22.522033898305082,32.8
35.0,57.0,88.48983050847458,22.522033898305082,31.9
35.0,58.0,88.49491525423728,22.522033898305082,33.7
35.0,59.0,88.5,22.522033898305082,30.3
36.0,0.0,88.2,22.51694915254237,33.8
36.0,1.0,88.20508474576272,22.51694915254237,28.8
36.0,2.0,88.21016949152542,22.51694915254237,28.7
36.0,3.0,88.21525423728814,22.51694915254237,28.6
36.0,4.0,88.22033898305085,22.51694915254237,29.3
36.0,5.0,88.22542372881357,22.51694915254237,30.2
36.0,6.0,88.23050847457627,22.51694915254237,32.8
36.0,7.0,88.23559322033898,22.51694915254237,33.8
36.0,8.0,88.2406779661017,22.51694915254237,34.4
36.0,9.0,88.24576271186442,22.51694915254237,34.8
36.0,10.0,88.25084745762712,22.51694915254237,34.6
36.0,11.0,88.25593220338983,22.51694915254237,33.3
36.0,12.0,88.26101694915255,22.51694915254237,32.7
36.0,13.0,88.26610169491525,22.51694915254237,34.1
36.0,14.0,88.27118644067797,22.51694915254237,36.4
36.0,15.0,88.27627118644068,22.51694915254237,34.9
36.0,16.0,88.2813559322034,22.51694915254237,34.7
36.0,17.0,88.2864406779661,22.51694915254237,34.2
36.0,18.0,88.29152542372881,22.51694915254237,37.9
36.0,19.0,88.29661016949153,22.51694915254237,37.2
36.0,20.0,88.30169491525425,22.51694915254237,42.0
36.0,21.0,88.30677966101695,22.51694915254237,39.8
36.0,22.0,88.31186440677966,22.51694915254237,35.5
36.0,23.0,88.31694915254238,22.51694915254237,35.6
36.0,24.0,88.32203389830508,22.51694915254237,38.6
36.0,25.0,88.3271186440678,22.51694915254237,35.2
36.0,26.0,88.33220338983051,22.51694915254237,37.6
36.0,27.0,88.33728813559323,22.51694915254237,37.7
36.0,28.0,88.34237288135593,22.51694915254237,38.1
36.0,29.0,88.34745762711864,22.51694915254237,38.3
36.0,30.0,88.35254237288136,22.51694915254237,37.4
36.0,31.0,88.35762711864407,22.51694915254237,36.2
36.0,32.0,88.36271186440678,22.51694915254237,37.6
36.0,33.0,88.36779661016949,22.51694915254237,38.8
36.0,34.0,88.37288135593221,22.51694915254237,37.1
36.0,35.0,88.37796610169492,22.51694915254237,38.0
36.0,36.0,88.38305084745762,22.51694915254237,37.8
36.0,37.0,88.38813559322034,22.51694915254237,36.7
36.0,38.0,88.39322033898306,22.51694915254237,35.8
36.0,39.0,88.39830508474576,22.51694915254237,35.0
36.0,40.0,88.40338983050847,22.51694915254237,36.4
36.0,41.0,88.40847457627119,22.51694915254237,34.8
36.0,42.0,88.4135593220339,22.51694915254237,33.1
36.0,43.0,88.4186440677966,22.51694915254237,35.1
36.0,44.0,88.42372881355932,22.51694915254237,30.7
36.0,45.0,88.42881355932204,22.51694915254237,30.9
36.0,46.0,88.43389830508475,22.51694915254237,31.7
36.0,47.0,88.43898305084745,22.51694915254237,33.3
36.0,48.0,88.44406779661017,22.51694915254237,29.1
36.0,49.0,88.44915254237289,22.51694915254237,31.4
36.0,50.0,88.45423728813559,22.51694915254237,32.0
36.0,51.0,88.4593220338983,22.51694915254237,35.0
36.0,52.0,88.46440677966102,22.51694915254237,33.4
36.0,53.0,88.46949152542373,22.51694915254237,33.6
36.0,54.0,88.47457627118644,22.51694915254237,33.9
36.0,55.0,88.47966101694915,22.51694915254237,31.3
36.0,56.0,88.48474576271187,22.51694915254237,32.2
36.0,57.0,88.48983050847458,22.51694915254237,33.1
36.0,58.0,88.49491525423728,22.51694915254237,30.7
36.0,59.0,88.5,22.51694915254237,31.7
37.0,0.0,88.2,22.51186440677966,28.7
37.0,1.0,88.20508474576272,22.51186440677966,28.7
37.0,2.0,88.21016949152542,22.51186440677966,34.5
37.0,3.0,88.21525423728814,22.51186440677966,33.9
37.0,4.0,88.22033898305085,22.51186440677966,34.9
37.0,5.0,88.22542372881357,22.51186440677966,34.3
37.0,6.0,88.23050847457627,22.51186440677966,33.8
37.0,7.0,88.23559322033898,22.51186440677966,34.1
37.0,8.0,88.2406779661017,22.51186440677966,34.1
37.0,9.0,88.24576271186442,22.51186440677966,35.2
37.0,10.0,88.25084745762712,22.51186440677966,34.7
37.0,11.0,88.25593220338983,22.51186440677966,34.7
37.0,12.0,88.26101694915255,22.51186440677966,33.4
37.0,13.0,88.26610169491525,22.51186440677966,37.5
37.0,14.0,88.27118644067797,22.51186440677966,36.8
37.0,15.0,88.27627118644068,22.51186440677966,36.4
37.0,16.0,88.2813559322034,22.51186440677966,34.9
37.0,17.0,88.2864406779661,22.51186440677966,34.9
37.0,18.0,88.29152542372881,22.51186440677966,34.4
37.0,19.0,88.29661016949153,22.51186440677966,35.2
37.0,20.0,88.30169491525425,22.51186440677966,37.0
37.0,21.0,88.30677966101695,22.51186440677966,36.7
37.0,22.0,88.31186440677966,22.51186440677966,36.5
37.0,23.0,88.31694915254238,22.51186440677966,39.9
37.0,24.0,88.32203389830508,22.51186440677966,37.9
37.0,25.0,88.3271186440678,22.51186440677966,36.8
37.0,26.0,88.33220338983051,22.51186440677966,36.1
37.0,27.0,88.33728813559323,22.51186440677966,37.6
37.0,28.0,88.34237288135593,22.51186440677966,39.0
37.0,29.0,88.34745762711864,22.51186440677966,36.4
37.0,30.0,88.35254237288136,22.51186440677966,35.1
37.0,31.0,88.35762711864407,22.51186440677966,34.6
37.0,32.0,88.36271186440678,22.51186440677966,33.9
37.0,33.0,88.36779661016949,22.51186440677966,39.1
37.0,34.0,88.37288135593221,22.51186440677966,37.9
37.0,35.0,88.37796610169492,22.51186440677966,36.8
37.0,36.0,88.38305084745762,22.51186440677966,37.6
37.0,37.0,88.38813559322034,22.51186440677966,36.1
37.0,38.0,88.39322033898306,22.51186440677966,36.4
37.0,39.0,88.39830508474576,22.51186440677966,37.2
37.0,40.0,88.40338983050847,22.51186440677966,36.0
37.0,41.0,88.40847457627119,22.51186440677966,35.9
37.0,42.0,88.4135593220339,22.51186440677966,34.6
37.0,43.0,88.4186440677966,22.51186440677966,36.7
37.0,44.0,88.42372881355932,22.51186440677966,30.4
37.0,45.0,88.42881355932204,22.51186440677966,33.8
37.0,46.0,88.43389830508475,22.51186440677966,32.0
37.0,47.0,88.43898305084745,22.51186440677966,32.9
37.0,48.0,88.44406779661017,22.51186440677966,31.9
37.0,49.0,88.44915254237289,22.51186440677966,30.8
37.0,50.0,88.45423728813559,22.51186440677966,29.9
37.0,51.0,88.4593220338983,22.51186440677966,34.4
37.0,52.0,88.46440677966102,22.51186440677966,33.3
37.0,53.0,88.46949152542373,22.51186440677966,32.7
37.0,54.0,88.47457627118644,22.51186440677966,31.3
37.0,55.0,88.47966101694915,22.51186440677966,34.5
37.0,56.0,88.48474576271187,22.51186440677966,32.4
37.0,57.0,88.48983050847458,22.51186440677966,33.3
37.0,58.0,88.49491525423728,22.51186440677966,31.3
37.0,59.0,88.5,22.51186440677966,33.6
38.0,0.0,88.2,22.50677966101695,29.0
38.0,1.0,88.20508474576272,22.50677966101695,33.7
38.0,2.0,88.21016949152542,22.50677966101695,34.4
38.0,3.0,88.21525423728814,22.50677966101695,34.8
38.0,4.0,88.22033898305085,22.50677966101695,36.1
38.0,5.0,88.22542372881357,22.50677966101695,35.9
38.0,6.0,88.23050847457627,22.50677966101695,36.3
38.0,7.0,88.23559322033898,22.50677966101695,33.9
38.0,8.0,88.2406779661017,22.50677966101695,34.0
38.0,9.0,88.24576271186442,22.50677966101695,36.8
38.0,10.0,88.25084745762712,22.50677966101695,34.2
38.0,11.0,88.25593220338983,22.50677966101695,38.7
38.0,12.0,88.26101694915255,22.50677966101695,37.1
38.0,13.0,88.26610169491525,22.50677966101695,35.5
38.0,14.0,88.27118644067797,22.50677966101695,33.7
38.0,15.0,88.27627118644068,22.50677966101695,32.5
38.0,16.0,88.2813559322034,22.50677966101695,33.5
38.0,17.0,88.2864406779661,22.50677966101695,32.7
38.0,18.0,88.29152542372881,22.50677966101695,31.1
38.0,19.0,88.29661016949153,22.50677966101695,33.3
38.0,20.0,88.30169491525425,22.50677966101695,36.6
38.0,21.0,88.30677966101695,22.50677966101695,36.9
38.0,22.0,88.31186440677966,22.50677966101695,37.7
38.0,23.0,88.31694915254238,22.50677966101695,37.3
38.0,24.0,88.32203389830508,22.50677966101695,35.7
38.0,25.0,88.3271186440678,22.50677966101695,37.2
38.0,26.0,88.33220338983051,22.50677966101695,38.0
